Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Sliven,Female,(15-19),1.1,2,0.9,1.5,0.6,Not Significant,2.9,-1.8,4.0,81.8,131.8,1.1 (±2.9),0.9 (±2.9),81.8% (±131.8%)
Sliven,Female,(20-24),1.9,1,-0.9,2.3,-0.4,Not Significant,4.5,-2.6,6.4,-47.4,37.0,1.9 (±4.5),-0.9 (±4.5),-47.4% (±37.0%)
Sliven,Female,(25-29),1.1,2,0.9,2.4,0.4,Not Significant,4.6,-3.5,5.7,81.8,146.7,1.1 (±4.6),0.9 (±4.6),81.8% (±146.7%)
Sliven,Female,(30-34),0.8,1,0.2,2.9,0.1,Not Significant,5.7,-4.9,6.5,25.0,109.6,0.8 (±5.7),0.2 (±5.7),25.0% (±109.6%)
Sliven,Female,(35-39),2.8,0,-2.8,3.5,-0.8,Not Significant,6.8,-4.0,9.6,-100.0,0.0,2.8 (±6.8),-2.8 (±6.8),-100.0% (±0.0%)
Sliven,Female,(40-44),0.2,3,2.8,4.8,0.6,Not Significant,9.5,-9.3,9.7,1400.0,1469.1,0.2 (±9.5),2.8 (±9.5),1400.0% (±1469.1%)
Sliven,Female,(45-49),14.2,5,-9.2,4.2,-2.2,Significant Decrease,8.2,6.0,22.4,-64.8,12.9,14.2 (±8.2),-9.2 (±8.2),-64.8% (±12.9%)
Sliven,Female,(5-9),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Sliven,Female,(50-54),9.4,12,2.6,6.6,0.4,Not Significant,13.0,-3.6,22.4,27.7,74.1,9.4 (±13.0),2.6 (±13.0),27.7% (±74.1%)
Sliven,Female,(55-59),32.3,27,-5.3,9.2,-0.6,Not Significant,18.0,14.3,50.3,-16.4,29.9,32.3 (±18.0),-5.3 (±18.0),-16.4% (±29.9%)
Sliven,Female,(60-64),40.4,24,-16.4,9.9,-1.6,Not Significant,19.5,20.9,59.9,-40.6,19.3,40.4 (±19.5),-16.4 (±19.5),-40.6% (±19.3%)
Sliven,Female,(65-69),45.0,46,1.0,13.2,0.1,Not Significant,25.8,19.2,70.8,2.2,37.2,45.0 (±25.8),1.0 (±25.8),2.2% (±37.2%)
Sliven,Female,(70-74),69.3,66,-3.3,13.9,-0.2,Not Significant,27.3,42.0,96.6,-4.8,26.9,69.3 (±27.3),-3.3 (±27.3),-4.8% (±26.9%)
Sliven,Female,(75-79),56.3,91,34.7,14.9,2.3,Significant Increase,29.3,27.0,85.6,61.6,55.3,56.3 (±29.3),34.7 (±29.3),61.6% (±55.3%)
Sliven,Female,(80-84),128.1,110,-18.1,17.8,-1.0,Not Significant,34.9,93.2,163.0,-14.1,18.4,128.1 (±34.9),-18.1 (±34.9),-14.1% (±18.4%)
Sliven,Female,(85-89),98.6,129,30.4,21.5,1.4,Not Significant,42.1,56.5,140.7,30.8,39.1,98.6 (±42.1),30.4 (±42.1),30.8% (±39.1%)
Sliven,Female,(90+),47.8,69,21.2,15.5,1.4,Not Significant,30.4,17.4,78.2,44.4,56.2,47.8 (±30.4),21.2 (±30.4),44.4% (±56.2%)
Sliven,Male,(0-4),12.6,1,-11.6,5.9,-2.0,Significant Decrease,11.5,1.1,24.1,-92.1,3.8,12.6 (±11.5),-11.6 (±11.5),-92.1% (±3.8%)
Sliven,Male,(10-14),0.9,1,0.1,1.2,0.1,Not Significant,2.4,-1.5,3.3,11.1,80.8,0.9 (±2.4),0.1 (±2.4),11.1% (±80.8%)
Sliven,Male,(15-19),-1.1,0,1.1,1.2,0.9,Not Significant,2.4,-3.5,1.3,-100.0,0.0,-1.1 (±2.4),1.1 (±2.4),-100.0% (±0.0%)
Sliven,Male,(20-24),0.8,2,1.2,2.6,0.5,Not Significant,5.1,-4.3,5.9,150.0,216.1,0.8 (±5.1),1.2 (±5.1),150.0% (±216.1%)
Sliven,Male,(25-29),1.6,3,1.4,2.8,0.5,Not Significant,5.5,-3.9,7.1,87.5,145.2,1.6 (±5.5),1.4 (±5.5),87.5% (±145.2%)
Sliven,Male,(30-34),3.3,3,-0.3,3.9,-0.1,Not Significant,7.6,-4.3,10.9,-9.1,63.4,3.3 (±7.6),-0.3 (±7.6),-9.1% (±63.4%)
Sliven,Male,(35-39),5.6,4,-1.6,5.0,-0.3,Not Significant,9.8,-4.2,15.4,-28.6,45.4,5.6 (±9.8),-1.6 (±9.8),-28.6% (±45.4%)
Sliven,Male,(40-44),23.4,7,-16.4,6.8,-2.4,Significant Decrease,13.3,10.1,36.7,-70.1,10.8,23.4 (±13.3),-16.4 (±13.3),-70.1% (±10.8%)
Sliven,Male,(45-49),21.6,15,-6.6,7.6,-0.9,Not Significant,14.9,6.7,36.5,-30.6,28.3,21.6 (±14.9),-6.6 (±14.9),-30.6% (±28.3%)
Sliven,Male,(5-9),1.5,0,-1.5,1.9,-0.8,Not Significant,3.8,-2.3,5.3,-100.0,0.0,1.5 (±3.8),-1.5 (±3.8),-100.0% (±0.0%)
Sliven,Male,(50-54),27.0,28,1.0,8.7,0.1,Not Significant,17.0,10.0,44.0,3.7,40.1,27.0 (±17.0),1.0 (±17.0),3.7% (±40.1%)
Sliven,Male,(55-59),48.8,36,-12.8,13.9,-0.9,Not Significant,27.2,21.6,76.0,-26.2,26.4,48.8 (±27.2),-12.8 (±27.2),-26.2% (±26.4%)
Sliven,Male,(60-64),79.7,59,-20.7,16.1,-1.3,Not Significant,31.5,48.2,111.2,-26.0,20.9,79.7 (±31.5),-20.7 (±31.5),-26.0% (±20.9%)
Sliven,Male,(65-69),63.1,71,7.9,15.1,0.5,Not Significant,29.6,33.5,92.7,12.5,35.9,63.1 (±29.6),7.9 (±29.6),12.5% (±35.9%)
Sliven,Male,(70-74),89.3,97,7.7,16.9,0.5,Not Significant,33.1,56.2,122.4,8.6,29.4,89.3 (±33.1),7.7 (±33.1),8.6% (±29.4%)
Sliven,Male,(75-79),50.1,97,46.9,15.6,3.0,Significant Increase,30.5,19.6,80.6,93.6,73.3,50.1 (±30.5),46.9 (±30.5),93.6% (±73.3%)
Sliven,Male,(80-84),76.3,61,-15.3,16.9,-0.9,Not Significant,33.0,43.3,109.3,-20.1,24.1,76.3 (±33.0),-15.3 (±33.0),-20.1% (±24.1%)
Sliven,Male,(85-89),48.6,89,40.4,15.2,2.7,Significant Increase,29.9,18.7,78.5,83.1,69.7,48.6 (±29.9),40.4 (±29.9),83.1% (±69.7%)
Sliven,Male,(90+),47.8,44,-3.8,10.8,-0.4,Not Significant,21.2,26.6,69.0,-7.9,28.3,47.8 (±21.2),-3.8 (±21.2),-7.9% (±28.3%)
Sliven,Total,(0-4),22.2,4,-18.2,7.4,-2.5,Significant Decrease,14.5,7.7,36.7,-82.0,7.1,22.2 (±14.5),-18.2 (±14.5),-82.0% (±7.1%)
Sliven,Total,(10-14),1.8,1,-0.8,1.6,-0.5,Not Significant,3.2,-1.4,5.0,-44.4,35.6,1.8 (±3.2),-0.8 (±3.2),-44.4% (±35.6%)
Sliven,Total,(15-19),0.0,2,2.0,1.8,1.1,Not Significant,3.6,-3.6,3.6,55245333996103.3,55245333996147.7,0.0 (±3.6),2.0 (±3.6),55245333996103.3% (±55245333996147.7%)
Sliven,Total,(20-24),2.7,3,0.3,3.2,0.1,Not Significant,6.4,-3.7,9.1,11.1,78.1,2.7 (±6.4),0.3 (±6.4),11.1% (±78.1%)
Sliven,Total,(25-29),2.7,5,2.3,3.7,0.6,Not Significant,7.2,-4.5,9.9,85.2,134.7,2.7 (±7.2),2.3 (±7.2),85.2% (±134.7%)
Sliven,Total,(30-34),4.1,4,-0.1,4.9,-0.0,Not Significant,9.6,-5.5,13.7,-2.4,68.4,4.1 (±9.6),-0.1 (±9.6),-2.4% (±68.4%)
Sliven,Total,(35-39),8.4,4,-4.4,5.9,-0.7,Not Significant,11.6,-3.2,20.0,-52.4,27.6,8.4 (±11.6),-4.4 (±11.6),-52.4% (±27.6%)
Sliven,Total,(40-44),23.6,10,-13.6,8.7,-1.6,Not Significant,17.0,6.6,40.6,-57.6,17.8,23.6 (±17.0),-13.6 (±17.0),-57.6% (±17.8%)
Sliven,Total,(45-49),35.8,20,-15.8,8.7,-1.8,Not Significant,17.1,18.7,52.9,-44.1,18.1,35.8 (±17.1),-15.8 (±17.1),-44.1% (±18.1%)
Sliven,Total,(5-9),1.5,0,-1.5,1.9,-0.8,Not Significant,3.8,-2.3,5.3,-100.0,0.0,1.5 (±3.8),-1.5 (±3.8),-100.0% (±0.0%)
Sliven,Total,(50-54),36.4,40,3.6,9.6,0.4,Not Significant,18.9,17.5,55.3,9.9,37.6,36.4 (±18.9),3.6 (±18.9),9.9% (±37.6%)
Sliven,Total,(55-59),81.1,63,-18.1,16.6,-1.1,Not Significant,32.5,48.6,113.6,-22.3,22.2,81.1 (±32.5),-18.1 (±32.5),-22.3% (±22.2%)
Sliven,Total,(60-64),120.1,83,-37.1,20.0,-1.9,Not Significant,39.2,80.9,159.3,-30.9,17.0,120.1 (±39.2),-37.1 (±39.2),-30.9% (±17.0%)
Sliven,Total,(65-69),108.1,117,8.9,19.3,0.5,Not Significant,37.7,70.4,145.8,8.2,28.0,108.1 (±37.7),8.9 (±37.7),8.2% (±28.0%)
Sliven,Total,(70-74),158.6,163,4.4,22.4,0.2,Not Significant,43.9,114.7,202.5,2.8,22.3,158.6 (±43.9),4.4 (±43.9),2.8% (±22.3%)
Sliven,Total,(75-79),106.4,188,81.6,21.6,3.8,Significant Increase,42.3,64.1,148.7,76.7,50.3,106.4 (±42.3),81.6 (±42.3),76.7% (±50.3%)
Sliven,Total,(80-84),204.4,171,-33.4,24.8,-1.3,Not Significant,48.6,155.8,253.0,-16.3,16.1,204.4 (±48.6),-33.4 (±48.6),-16.3% (±16.1%)
Sliven,Total,(85-89),147.2,218,70.8,26.6,2.7,Significant Increase,52.1,95.1,199.3,48.1,38.7,147.2 (±52.1),70.8 (±52.1),48.1% (±38.7%)
Sliven,Total,(90+),95.6,113,17.4,19.8,0.9,Not Significant,38.9,56.7,134.5,18.2,34.2,95.6 (±38.9),17.4 (±38.9),18.2% (±34.2%)
Smolyan,Female,(0-4),0.2,0,-0.2,0.9,-0.2,Not Significant,1.7,-1.5,1.9,-100.0,0.0,0.2 (±1.7),-0.2 (±1.7),-100.0% (±0.0%)
Smolyan,Female,(10-14),1.2,0,-1.2,0.9,-1.4,Not Significant,1.7,-0.5,2.9,-100.0,0.0,1.2 (±1.7),-1.2 (±1.7),-100.0% (±0.0%)
Smolyan,Female,(15-19),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Smolyan,Female,(20-24),-1.9,0,1.9,1.5,1.3,Not Significant,2.9,-4.8,1.0,-100.0,0.0,-1.9 (±2.9),1.9 (±2.9),-100.0% (±0.0%)
Smolyan,Female,(25-29),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Smolyan,Female,(30-34),0.9,1,0.1,1.2,0.1,Not Significant,2.4,-1.5,3.3,11.1,80.8,0.9 (±2.4),0.1 (±2.4),11.1% (±80.8%)
Smolyan,Female,(35-39),-1.0,0,1.0,1.9,0.5,Not Significant,3.8,-4.8,2.8,-100.0,0.0,-1.0 (±3.8),1.0 (±3.8),-100.0% (±0.0%)
Smolyan,Female,(40-44),2.3,0,-2.3,2.5,-0.9,Not Significant,4.9,-2.6,7.2,-100.0,0.0,2.3 (±4.9),-2.3 (±4.9),-100.0% (±0.0%)
Smolyan,Female,(45-49),1.2,1,-0.2,3.2,-0.1,Not Significant,6.3,-5.1,7.5,-16.7,70.0,1.2 (±6.3),-0.2 (±6.3),-16.7% (±70.0%)
Smolyan,Female,(5-9),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Smolyan,Female,(50-54),9.6,7,-2.6,5.2,-0.5,Not Significant,10.2,-0.6,19.8,-27.1,37.5,9.6 (±10.2),-2.6 (±10.2),-27.1% (±37.5%)
Smolyan,Female,(55-59),8.8,13,4.2,5.2,0.8,Not Significant,10.2,-1.4,19.0,47.7,79.3,8.8 (±10.2),4.2 (±10.2),47.7% (±79.3%)
Smolyan,Female,(60-64),17.1,17,-0.1,7.9,-0.0,Not Significant,15.5,1.6,32.6,-0.6,47.3,17.1 (±15.5),-0.1 (±15.5),-0.6% (±47.3%)
Smolyan,Female,(65-69),25.6,23,-2.6,7.9,-0.3,Not Significant,15.5,10.1,41.1,-10.2,33.8,25.6 (±15.5),-2.6 (±15.5),-10.2% (±33.8%)
Smolyan,Female,(70-74),37.7,36,-1.7,10.7,-0.2,Not Significant,21.1,16.6,58.8,-4.5,34.3,37.7 (±21.1),-1.7 (±21.1),-4.5% (±34.3%)
Smolyan,Female,(75-79),23.8,70,46.2,12.6,3.7,Significant Increase,24.7,-0.9,48.5,194.1,149.8,23.8 (±24.7),46.2 (±24.7),194.1% (±149.8%)
Smolyan,Female,(80-84),49.5,79,29.5,14.7,2.0,Significant Increase,28.8,20.7,78.3,59.6,58.7,49.5 (±28.8),29.5 (±28.8),59.6% (±58.7%)
Smolyan,Female,(85-89),67.3,73,5.7,15.5,0.4,Not Significant,30.4,36.9,97.7,8.5,33.8,67.3 (±30.4),5.7 (±30.4),8.5% (±33.8%)
Smolyan,Female,(90+),37.2,49,11.8,13.7,0.9,Not Significant,26.9,10.3,64.1,31.7,55.3,37.2 (±26.9),11.8 (±26.9),31.7% (±55.3%)
Smolyan,Male,(0-4),0.4,1,0.6,1.2,0.5,Not Significant,2.4,-2.0,2.8,150.0,214.3,0.4 (±2.4),0.6 (±2.4),150.0% (±214.3%)
Smolyan,Male,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Smolyan,Male,(15-19),-1.1,0,1.1,1.2,0.9,Not Significant,2.4,-3.5,1.3,-100.0,0.0,-1.1 (±2.4),1.1 (±2.4),-100.0% (±0.0%)
Smolyan,Male,(20-24),0.7,0,-0.7,0.9,-0.8,Not Significant,1.7,-1.0,2.4,-100.0,0.0,0.7 (±1.7),-0.7 (±1.7),-100.0% (±0.0%)
Smolyan,Male,(25-29),1.4,1,-0.4,2.1,-0.2,Not Significant,4.2,-2.8,5.6,-28.6,53.5,1.4 (±4.2),-0.4 (±4.2),-28.6% (±53.5%)
Smolyan,Male,(30-34),1.2,0,-1.2,2.7,-0.5,Not Significant,5.2,-4.0,6.4,-100.0,0.0,1.2 (±5.2),-1.2 (±5.2),-100.0% (±0.0%)
Smolyan,Male,(35-39),0.9,3,2.1,3.1,0.7,Not Significant,6.0,-5.1,6.9,233.3,289.8,0.9 (±6.0),2.1 (±6.0),233.3% (±289.8%)
Smolyan,Male,(40-44),-1.7,3,4.7,4.5,1.0,Not Significant,8.8,-10.5,7.1,-276.5,-218.8,-1.7 (±8.8),4.7 (±8.8),-276.5% (±-218.8%)
Smolyan,Male,(45-49),13.3,6,-7.3,5.4,-1.4,Not Significant,10.5,2.8,23.8,-54.9,19.9,13.3 (±10.5),-7.3 (±10.5),-54.9% (±19.9%)
Smolyan,Male,(5-9),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Smolyan,Male,(50-54),7.3,14,6.7,7.9,0.9,Not Significant,15.4,-8.1,22.7,91.8,130.1,7.3 (±15.4),6.7 (±15.4),91.8% (±130.1%)
Smolyan,Male,(55-59),23.6,26,2.4,8.4,0.3,Not Significant,16.5,7.1,40.1,10.2,45.4,23.6 (±16.5),2.4 (±16.5),10.2% (±45.4%)
Smolyan,Male,(60-64),37.0,36,-1.0,12.7,-0.1,Not Significant,24.8,12.2,61.8,-2.7,39.0,37.0 (±24.8),-1.0 (±24.8),-2.7% (±39.0%)
Smolyan,Male,(65-69),44.7,53,8.3,11.7,0.7,Not Significant,23.0,21.7,67.7,18.6,40.3,44.7 (±23.0),8.3 (±23.0),18.6% (±40.3%)
Smolyan,Male,(70-74),48.1,65,16.9,12.3,1.4,Not Significant,24.0,24.1,72.1,35.1,44.9,48.1 (±24.0),16.9 (±24.0),35.1% (±44.9%)
Smolyan,Male,(75-79),38.4,68,29.6,14.7,2.0,Significant Increase,28.9,9.5,67.3,77.1,76.1,38.4 (±28.9),29.6 (±28.9),77.1% (±76.1%)
Smolyan,Male,(80-84),61.9,59,-2.9,13.5,-0.2,Not Significant,26.5,35.4,88.4,-4.7,28.6,61.9 (±26.5),-2.9 (±26.5),-4.7% (±28.6%)
Smolyan,Male,(85-89),46.5,50,3.5,12.4,0.3,Not Significant,24.3,22.2,70.8,7.5,36.9,46.5 (±24.3),3.5 (±24.3),7.5% (±36.9%)
Smolyan,Male,(90+),19.8,24,4.2,8.0,0.5,Not Significant,15.7,4.1,35.5,21.2,53.6,19.8 (±15.7),4.2 (±15.7),21.2% (±53.6%)
Smolyan,Total,(0-4),0.6,1,0.4,1.5,0.3,Not Significant,2.9,-2.3,3.5,66.7,138.1,0.6 (±2.9),0.4 (±2.9),66.7% (±138.1%)
Smolyan,Total,(10-14),1.2,0,-1.2,0.9,-1.4,Not Significant,1.7,-0.5,2.9,-100.0,0.0,1.2 (±1.7),-1.2 (±1.7),-100.0% (±0.0%)
Smolyan,Total,(15-19),-1.1,0,1.1,1.2,0.9,Not Significant,2.4,-3.5,1.3,-100.0,0.0,-1.1 (±2.4),1.1 (±2.4),-100.0% (±0.0%)
Smolyan,Total,(20-24),-1.2,0,1.2,1.7,0.7,Not Significant,3.3,-4.5,2.1,-100.0,0.0,-1.2 (±3.3),1.2 (±3.3),-100.0% (±0.0%)
Smolyan,Total,(25-29),1.4,1,-0.4,2.1,-0.2,Not Significant,4.2,-2.8,5.6,-28.6,53.5,1.4 (±4.2),-0.4 (±4.2),-28.6% (±53.5%)
Smolyan,Total,(30-34),2.1,1,-1.1,3.1,-0.4,Not Significant,6.1,-4.0,8.2,-52.4,35.4,2.1 (±6.1),-1.1 (±6.1),-52.4% (±35.4%)
Smolyan,Total,(35-39),-0.1,3,3.1,3.5,0.9,Not Significant,6.9,-7.0,6.8,-3100.0,-3044.1,-0.1 (±6.9),3.1 (±6.9),-3100.0% (±-3044.1%)
Smolyan,Total,(40-44),0.6,3,2.4,5.0,0.5,Not Significant,9.8,-9.2,10.4,400.0,471.2,0.6 (±9.8),2.4 (±9.8),400.0% (±471.2%)
Smolyan,Total,(45-49),14.5,7,-7.5,6.0,-1.2,Not Significant,11.8,2.7,26.3,-51.7,21.7,14.5 (±11.8),-7.5 (±11.8),-51.7% (±21.7%)
Smolyan,Total,(5-9),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Smolyan,Total,(50-54),16.9,21,4.1,10.0,0.4,Not Significant,19.5,-2.6,36.4,24.3,66.6,16.9 (±19.5),4.1 (±19.5),24.3% (±66.6%)
Smolyan,Total,(55-59),32.4,39,6.6,10.0,0.7,Not Significant,19.6,12.8,52.0,20.4,45.4,32.4 (±19.6),6.6 (±19.6),20.4% (±45.4%)
Smolyan,Total,(60-64),54.1,53,-1.1,15.2,-0.1,Not Significant,29.7,24.4,83.8,-2.0,34.8,54.1 (±29.7),-1.1 (±29.7),-2.0% (±34.8%)
Smolyan,Total,(65-69),70.3,76,5.7,14.2,0.4,Not Significant,27.9,42.4,98.2,8.1,30.7,70.3 (±27.9),5.7 (±27.9),8.1% (±30.7%)
Smolyan,Total,(70-74),85.8,101,15.2,16.3,0.9,Not Significant,32.0,53.8,117.8,17.7,32.0,85.8 (±32.0),15.2 (±32.0),17.7% (±32.0%)
Smolyan,Total,(75-79),62.2,138,75.8,19.3,3.9,Significant Increase,37.9,24.3,100.1,121.9,84.0,62.2 (±37.9),75.8 (±37.9),121.9% (±84.0%)
Smolyan,Total,(80-84),111.4,138,26.6,17.4,1.5,Not Significant,34.0,77.4,145.4,23.9,29.0,111.4 (±34.0),26.6 (±34.0),23.9% (±29.0%)
Smolyan,Total,(85-89),113.8,123,9.2,21.7,0.4,Not Significant,42.5,71.3,156.3,8.1,29.4,113.8 (±42.5),9.2 (±42.5),8.1% (±29.4%)
Smolyan,Total,(90+),57.0,73,16.0,16.7,1.0,Not Significant,32.7,24.3,89.7,28.1,46.7,57.0 (±32.7),16.0 (±32.7),28.1% (±46.7%)
Sofia,Female,(0-4),2.4,1,-1.4,3.4,-0.4,Not Significant,6.6,-4.2,9.0,-58.3,30.6,2.4 (±6.6),-1.4 (±6.6),-58.3% (±30.6%)
Sofia,Female,(10-14),2.6,0,-2.6,1.5,-1.8,Not Significant,2.9,-0.3,5.5,-100.0,0.0,2.6 (±2.9),-2.6 (±2.9),-100.0% (±0.0%)
Sofia,Female,(15-19),0.2,2,1.8,0.9,2.1,Significant Increase,1.7,-1.5,1.9,900.0,894.7,0.2 (±1.7),1.8 (±1.7),900.0% (±894.7%)
Sofia,Female,(20-24),-1.2,1,2.2,1.7,1.3,Not Significant,3.3,-4.5,2.1,-183.3,-130.9,-1.2 (±3.3),2.2 (±3.3),-183.3% (±-130.9%)
Sofia,Female,(25-29),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Sofia,Female,(30-34),0.2,0,-0.2,2.7,-0.1,Not Significant,5.3,-5.1,5.5,-100.0,0.0,0.2 (±5.3),-0.2 (±5.3),-100.0% (±0.0%)
Sofia,Female,(35-39),3.5,5,1.5,3.3,0.5,Not Significant,6.5,-3.0,10.0,42.9,92.9,3.5 (±6.5),1.5 (±6.5),42.9% (±92.9%)
Sofia,Female,(40-44),1.7,9,7.3,3.6,2.1,Significant Increase,7.0,-5.3,8.7,429.4,426.0,1.7 (±7.0),7.3 (±7.0),429.4% (±426.0%)
Sofia,Female,(45-49),7.0,9,2.0,5.8,0.3,Not Significant,11.5,-4.5,18.5,28.6,80.0,7.0 (±11.5),2.0 (±11.5),28.6% (±80.0%)
Sofia,Female,(5-9),-0.8,1,1.8,0.9,2.1,Significant Increase,1.7,-2.5,0.9,-225.0,-236.1,-0.8 (±1.7),1.8 (±1.7),-225.0% (±-236.1%)
Sofia,Female,(50-54),8.4,8,-0.4,7.9,-0.1,Not Significant,15.5,-7.1,23.9,-4.8,61.7,8.4 (±15.5),-0.4 (±15.5),-4.8% (±61.7%)
Sofia,Female,(55-59),15.4,18,2.6,10.7,0.2,Not Significant,21.0,-5.6,36.4,16.9,67.4,15.4 (±21.0),2.6 (±21.0),16.9% (±67.4%)
Sofia,Female,(60-64),36.0,35,-1.0,10.4,-0.1,Not Significant,20.3,15.7,56.3,-2.8,35.0,36.0 (±20.3),-1.0 (±20.3),-2.8% (±35.0%)
Sofia,Female,(65-69),49.6,56,6.4,15.3,0.4,Not Significant,30.0,19.6,79.6,12.9,42.5,49.6 (±30.0),6.4 (±30.0),12.9% (±42.5%)
Sofia,Female,(70-74),103.8,103,-0.8,18.5,-0.0,Not Significant,36.3,67.5,140.1,-0.8,25.7,103.8 (±36.3),-0.8 (±36.3),-0.8% (±25.7%)
Sofia,Female,(75-79),116.7,134,17.3,20.7,0.8,Not Significant,40.5,76.2,157.2,14.8,29.6,116.7 (±40.5),17.3 (±40.5),14.8% (±29.6%)
Sofia,Female,(80-84),152.4,162,9.6,21.1,0.5,Not Significant,41.3,111.1,193.7,6.3,22.7,152.4 (±41.3),9.6 (±41.3),6.3% (±22.7%)
Sofia,Female,(85-89),154.8,206,51.2,25.5,2.0,Significant Increase,49.9,104.9,204.7,33.1,32.5,154.8 (±49.9),51.2 (±49.9),33.1% (±32.5%)
Sofia,Female,(90+),94.1,101,6.9,17.9,0.4,Not Significant,35.1,59.0,129.2,7.3,29.1,94.1 (±35.1),6.9 (±35.1),7.3% (±29.1%)
Sofia,Male,(0-4),-0.1,0,0.1,4.3,0.0,Not Significant,8.3,-8.4,8.2,-100.0,0.0,-0.1 (±8.3),0.1 (±8.3),-100.0% (±0.0%)
Sofia,Male,(10-14),-0.6,0,0.6,1.2,0.5,Not Significant,2.4,-3.0,1.8,-100.0,0.0,-0.6 (±2.4),0.6 (±2.4),-100.0% (±0.0%)
Sofia,Male,(15-19),0.7,1,0.3,2.0,0.1,Not Significant,4.0,-3.3,4.7,42.9,121.6,0.7 (±4.0),0.3 (±4.0),42.9% (±121.6%)
Sofia,Male,(20-24),4.3,1,-3.3,2.4,-1.4,Not Significant,4.7,-0.4,9.0,-76.7,12.2,4.3 (±4.7),-3.3 (±4.7),-76.7% (±12.2%)
Sofia,Male,(25-29),2.1,3,0.9,2.3,0.4,Not Significant,4.5,-2.4,6.6,42.9,97.4,2.1 (±4.5),0.9 (±4.5),42.9% (±97.4%)
Sofia,Male,(30-34),1.1,3,1.9,4.6,0.4,Not Significant,9.0,-7.9,10.1,172.7,243.0,1.1 (±9.0),1.9 (±9.0),172.7% (±243.0%)
Sofia,Male,(35-39),11.6,7,-4.6,5.5,-0.8,Not Significant,10.8,0.8,22.4,-39.7,29.0,11.6 (±10.8),-4.6 (±10.8),-39.7% (±29.0%)
Sofia,Male,(40-44),13.8,12,-1.8,6.2,-0.3,Not Significant,12.1,1.7,25.9,-13.0,40.7,13.8 (±12.1),-1.8 (±12.1),-13.0% (±40.7%)
Sofia,Male,(45-49),18.5,28,9.5,7.9,1.2,Not Significant,15.4,3.1,33.9,51.4,68.8,18.5 (±15.4),9.5 (±15.4),51.4% (±68.8%)
Sofia,Male,(5-9),0.1,1,0.9,1.5,0.6,Not Significant,2.9,-2.8,3.0,900.0,966.7,0.1 (±2.9),0.9 (±2.9),900.0% (±966.7%)
Sofia,Male,(50-54),22.7,42,19.3,11.8,1.6,Not Significant,23.1,-0.4,45.8,85.0,93.3,22.7 (±23.1),19.3 (±23.1),85.0% (±93.3%)
Sofia,Male,(55-59),47.2,55,7.8,13.9,0.6,Not Significant,27.3,19.9,74.5,16.5,42.7,47.2 (±27.3),7.8 (±27.3),16.5% (±42.7%)
Sofia,Male,(60-64),82.1,97,14.9,16.6,0.9,Not Significant,32.5,49.6,114.6,18.1,33.5,82.1 (±32.5),14.9 (±32.5),18.1% (±33.5%)
Sofia,Male,(65-69),138.0,116,-22.0,19.9,-1.1,Not Significant,39.1,98.9,177.1,-15.9,18.6,138.0 (±39.1),-22.0 (±39.1),-15.9% (±18.6%)
Sofia,Male,(70-74),153.4,171,17.6,23.0,0.8,Not Significant,45.1,108.3,198.5,11.5,25.4,153.4 (±45.1),17.6 (±45.1),11.5% (±25.4%)
Sofia,Male,(75-79),63.7,145,81.3,22.2,3.7,Significant Increase,43.5,20.2,107.2,127.6,92.3,63.7 (±43.5),81.3 (±43.5),127.6% (±92.3%)
Sofia,Male,(80-84),127.0,147,20.0,20.0,1.0,Not Significant,39.3,87.7,166.3,15.7,27.3,127.0 (±39.3),20.0 (±39.3),15.7% (±27.3%)
Sofia,Male,(85-89),107.1,115,7.9,20.4,0.4,Not Significant,40.1,67.0,147.2,7.4,29.3,107.1 (±40.1),7.9 (±40.1),7.4% (±29.3%)
Sofia,Male,(90+),51.5,71,19.5,12.4,1.6,Not Significant,24.3,27.2,75.8,37.9,44.2,51.5 (±24.3),19.5 (±24.3),37.9% (±44.2%)
