Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Sliven,Female,(55-59),54.2,68,13.8,13.6,1.0,Not Significant,26.6,27.6,80.8,25.5,41.3,54.2 (±26.6),13.8 (±26.6),25.5% (±41.3%)
Sliven,Female,(60-64),72.2,115,42.8,14.4,3.0,Significant Increase,28.3,43.9,100.5,59.3,44.9,72.2 (±28.3),42.8 (±28.3),59.3% (±44.9%)
Sliven,Female,(65-69),108.6,177,68.4,18.3,3.7,Significant Increase,35.9,72.7,144.5,63.0,40.5,108.6 (±35.9),68.4 (±35.9),63.0% (±40.5%)
Sliven,Female,(70-74),169.0,232,63.0,19.7,3.2,Significant Increase,38.7,130.3,207.7,37.3,25.6,169.0 (±38.7),63.0 (±38.7),37.3% (±25.6%)
Sliven,Female,(75-79),160.2,261,100.8,21.7,4.6,Significant Increase,42.6,117.6,202.8,62.9,34.2,160.2 (±42.6),100.8 (±42.6),62.9% (±34.2%)
Sliven,Female,(80-84),262.2,342,79.8,28.9,2.8,Significant Increase,56.7,205.5,318.9,30.4,23.2,262.2 (±56.7),79.8 (±56.7),30.4% (±23.2%)
Sliven,Female,(85-89),251.6,323,71.4,27.7,2.6,Significant Increase,54.3,197.3,305.9,28.4,22.8,251.6 (±54.3),71.4 (±54.3),28.4% (±22.8%)
Sliven,Female,(90+),143.4,161,17.6,20.2,0.9,Not Significant,39.7,103.7,183.1,12.3,24.4,143.4 (±39.7),17.6 (±39.7),12.3% (±24.4%)
Sliven,Male,(0-4),13.4,21,7.6,7.6,1.0,Not Significant,15.0,-1.6,28.4,56.7,82.8,13.4 (±15.0),7.6 (±15.0),56.7% (±82.8%)
Sliven,Male,(10-14),2.0,0,-2.0,2.4,-0.8,Not Significant,4.6,-2.6,6.6,-100.0,0.0,2.0 (±4.6),-2.0 (±4.6),-100.0% (±0.0%)
Sliven,Male,(15-19),4.4,2,-2.4,3.6,-0.7,Not Significant,7.1,-2.7,11.5,-54.5,28.1,4.4 (±7.1),-2.4 (±7.1),-54.5% (±28.1%)
Sliven,Male,(20-24),3.8,4,0.2,3.7,0.1,Not Significant,7.2,-3.4,11.0,5.3,68.9,3.8 (±7.2),0.2 (±7.2),5.3% (±68.9%)
Sliven,Male,(25-29),3.8,11,7.2,4.4,1.6,Not Significant,8.7,-4.9,12.5,189.5,201.5,3.8 (±8.7),7.2 (±8.7),189.5% (±201.5%)
Sliven,Male,(30-34),9.6,16,6.4,5.6,1.1,Not Significant,11.0,-1.4,20.6,66.7,89.0,9.6 (±11.0),6.4 (±11.0),66.7% (±89.0%)
Sliven,Male,(35-39),24.0,20,-4.0,7.0,-0.6,Not Significant,13.7,10.3,37.7,-16.7,30.2,24.0 (±13.7),-4.0 (±13.7),-16.7% (±30.2%)
Sliven,Male,(40-44),35.8,36,0.2,9.3,0.0,Not Significant,18.3,17.5,54.1,0.6,34.1,35.8 (±18.3),0.2 (±18.3),0.6% (±34.1%)
Sliven,Male,(45-49),54.0,50,-4.0,10.6,-0.4,Not Significant,20.8,33.2,74.8,-7.4,25.8,54.0 (±20.8),-4.0 (±20.8),-7.4% (±25.8%)
Sliven,Male,(5-9),1.4,2,0.6,2.3,0.3,Not Significant,4.4,-3.0,5.8,42.9,108.4,1.4 (±4.4),0.6 (±4.4),42.9% (±108.4%)
Sliven,Male,(50-54),68.8,79,10.2,13.9,0.7,Not Significant,27.3,41.5,96.1,14.8,32.6,68.8 (±27.3),10.2 (±27.3),14.8% (±32.6%)
Sliven,Male,(55-59),104.6,123,18.4,17.4,1.1,Not Significant,34.1,70.5,138.7,17.6,28.9,104.6 (±34.1),18.4 (±34.1),17.6% (±28.9%)
Sliven,Male,(60-64),176.4,205,28.6,22.8,1.3,Not Significant,44.6,131.8,221.0,16.2,23.4,176.4 (±44.6),28.6 (±44.6),16.2% (±23.4%)
Sliven,Male,(65-69),189.8,267,77.2,24.2,3.2,Significant Increase,47.4,142.4,237.2,40.7,28.1,189.8 (±47.4),77.2 (±47.4),40.7% (±28.1%)
Sliven,Male,(70-74),245.6,328,82.4,24.3,3.4,Significant Increase,47.6,198.0,293.2,33.6,21.7,245.6 (±47.6),82.4 (±47.6),33.6% (±21.7%)
Sliven,Male,(75-79),190.0,277,87.0,23.5,3.7,Significant Increase,46.1,143.9,236.1,45.8,28.5,190.0 (±46.1),87.0 (±46.1),45.8% (±28.5%)
Sliven,Male,(80-84),184.0,236,52.0,24.3,2.1,Significant Increase,47.7,136.3,231.7,28.3,26.4,184.0 (±47.7),52.0 (±47.7),28.3% (±26.4%)
Sliven,Male,(85-89),166.2,205,38.8,20.1,1.9,Not Significant,39.4,126.8,205.6,23.3,23.6,166.2 (±39.4),38.8 (±39.4),23.3% (±23.6%)
Sliven,Male,(90+),81.4,117,35.6,14.3,2.5,Significant Increase,28.0,53.4,109.4,43.7,36.8,81.4 (±28.0),35.6 (±28.0),43.7% (±36.8%)
Sliven,Total,(0-4),32.2,36,3.8,9.9,0.4,Not Significant,19.5,12.7,51.7,11.8,42.2,32.2 (±19.5),3.8 (±19.5),11.8% (±42.2%)
Sliven,Total,(10-14),3.0,0,-3.0,2.7,-1.1,Not Significant,5.2,-2.2,8.2,-100.0,0.0,3.0 (±5.2),-3.0 (±5.2),-100.0% (±0.0%)
Sliven,Total,(15-19),10.8,5,-5.8,4.5,-1.3,Not Significant,8.9,1.9,19.7,-53.7,20.9,10.8 (±8.9),-5.8 (±8.9),-53.7% (±20.9%)
Sliven,Total,(20-24),6.8,6,-0.8,4.4,-0.2,Not Significant,8.6,-1.8,15.4,-11.8,49.2,6.8 (±8.6),-0.8 (±8.6),-11.8% (±49.2%)
Sliven,Total,(25-29),8.0,17,9.0,5.5,1.6,Not Significant,10.7,-2.7,18.7,112.5,121.6,8.0 (±10.7),9.0 (±10.7),112.5% (±121.6%)
Sliven,Total,(30-34),15.6,26,10.4,6.9,1.5,Not Significant,13.6,2.0,29.2,66.7,77.7,15.6 (±13.6),10.4 (±13.6),66.7% (±77.7%)
Sliven,Total,(35-39),35.2,30,-5.2,8.3,-0.6,Not Significant,16.3,18.9,51.5,-14.8,26.9,35.2 (±16.3),-5.2 (±16.3),-14.8% (±26.9%)
Sliven,Total,(40-44),45.0,53,8.0,11.0,0.7,Not Significant,21.5,23.5,66.5,17.8,38.1,45.0 (±21.5),8.0 (±21.5),17.8% (±38.1%)
Sliven,Total,(45-49),79.0,87,8.0,13.1,0.6,Not Significant,25.6,53.4,104.6,10.1,26.9,79.0 (±25.6),8.0 (±25.6),10.1% (±26.9%)
Sliven,Total,(5-9),2.8,4,1.2,3.0,0.4,Not Significant,5.8,-3.0,8.6,42.9,96.4,2.8 (±5.8),1.2 (±5.8),42.9% (±96.4%)
Sliven,Total,(50-54),94.6,122,27.4,16.1,1.7,Not Significant,31.5,63.1,126.1,29.0,32.3,94.6 (±31.5),27.4 (±31.5),29.0% (±32.3%)
Sliven,Total,(55-59),158.8,191,32.2,21.6,1.5,Not Significant,42.3,116.5,201.1,20.3,25.3,158.8 (±42.3),32.2 (±42.3),20.3% (±25.3%)
Sliven,Total,(60-64),248.6,320,71.4,27.0,2.6,Significant Increase,52.8,195.8,301.4,28.7,22.5,248.6 (±52.8),71.4 (±52.8),28.7% (±22.5%)
Sliven,Total,(65-69),298.4,444,145.6,31.0,4.7,Significant Increase,60.7,237.7,359.1,48.8,25.2,298.4 (±60.7),145.6 (±60.7),48.8% (±25.2%)
Sliven,Total,(70-74),414.6,560,145.4,31.0,4.7,Significant Increase,60.7,353.9,475.3,35.1,17.3,414.6 (±60.7),145.4 (±60.7),35.1% (±17.3%)
Sliven,Total,(75-79),350.2,538,187.8,33.0,5.7,Significant Increase,64.6,285.6,414.8,53.6,23.9,350.2 (±64.6),187.8 (±64.6),53.6% (±23.9%)
Sliven,Total,(80-84),446.2,578,131.8,37.5,3.5,Significant Increase,73.5,372.7,519.7,29.5,18.3,446.2 (±73.5),131.8 (±73.5),29.5% (±18.3%)
Sliven,Total,(85-89),417.8,528,110.2,34.5,3.2,Significant Increase,67.6,350.2,485.4,26.4,17.6,417.8 (±67.6),110.2 (±67.6),26.4% (±17.6%)
Sliven,Total,(90+),224.8,278,53.2,25.6,2.1,Significant Increase,50.2,174.6,275.0,23.7,22.6,224.8 (±50.2),53.2 (±50.2),23.7% (±22.6%)
Smolyan,Female,(0-4),-1.4,4,5.4,2.0,2.7,Significant Increase,3.9,-5.3,2.5,-385.7,-445.7,-1.4 (±3.9),5.4 (±3.9),-385.7% (±-445.7%)
Smolyan,Female,(10-14),0.4,0,-0.4,1.1,-0.4,Not Significant,2.1,-1.7,2.5,-100.0,0.0,0.4 (±2.1),-0.4 (±2.1),-100.0% (±0.0%)
Smolyan,Female,(15-19),-0.4,0,0.4,1.1,0.4,Not Significant,2.1,-2.5,1.7,-100.0,0.0,-0.4 (±2.1),0.4 (±2.1),-100.0% (±0.0%)
Smolyan,Female,(20-24),-1.6,1,2.6,1.5,1.8,Not Significant,2.9,-4.5,1.3,-162.5,-139.4,-1.6 (±2.9),2.6 (±2.9),-162.5% (±-139.4%)
Smolyan,Female,(25-29),-0.2,1,1.2,1.6,0.8,Not Significant,3.1,-3.3,2.9,-600.0,-534.5,-0.2 (±3.1),1.2 (±3.1),-600.0% (±-534.5%)
Smolyan,Female,(30-34),2.8,3,0.2,2.3,0.1,Not Significant,4.5,-1.7,7.3,7.1,66.0,2.8 (±4.5),0.2 (±4.5),7.1% (±66.0%)
Smolyan,Female,(35-39),3.4,2,-1.4,3.7,-0.4,Not Significant,7.3,-3.9,10.7,-41.2,40.1,3.4 (±7.3),-1.4 (±7.3),-41.2% (±40.1%)
Smolyan,Female,(40-44),4.2,6,1.8,3.6,0.5,Not Significant,7.1,-2.9,11.3,42.9,89.8,4.2 (±7.1),1.8 (±7.1),42.9% (±89.8%)
Smolyan,Female,(45-49),9.0,17,8.0,5.3,1.5,Not Significant,10.4,-1.4,19.4,88.9,101.3,9.0 (±10.4),8.0 (±10.4),88.9% (±101.3%)
Smolyan,Female,(5-9),1.0,0,-1.0,0.7,-1.3,Not Significant,1.5,-0.5,2.5,-100.0,0.0,1.0 (±1.5),-1.0 (±1.5),-100.0% (±0.0%)
Smolyan,Female,(50-54),22.4,22,-0.4,6.6,-0.1,Not Significant,13.0,9.4,35.4,-1.8,36.1,22.4 (±13.0),-0.4 (±13.0),-1.8% (±36.1%)
Smolyan,Female,(55-59),14.0,30,16.0,8.5,1.9,Not Significant,16.7,-2.7,30.7,114.3,116.6,14.0 (±16.7),16.0 (±16.7),114.3% (±116.6%)
Smolyan,Female,(60-64),42.0,42,-0.0,10.3,-0.0,Not Significant,20.2,21.8,62.2,-0.0,32.5,42.0 (±20.2),-0.0 (±20.2),-0.0% (±32.5%)
Smolyan,Female,(65-69),51.6,105,53.4,11.8,4.5,Significant Increase,23.1,28.5,74.7,103.5,62.9,51.6 (±23.1),53.4 (±23.1),103.5% (±62.9%)
Smolyan,Female,(70-74),85.0,154,69.0,15.4,4.5,Significant Increase,30.2,54.8,115.2,81.2,47.5,85.0 (±30.2),69.0 (±30.2),81.2% (±47.5%)
Smolyan,Female,(75-79),108.8,174,65.2,19.1,3.4,Significant Increase,37.5,71.3,146.3,59.9,41.0,108.8 (±37.5),65.2 (±37.5),59.9% (±41.0%)
Smolyan,Female,(80-84),165.2,235,69.8,22.0,3.2,Significant Increase,43.1,122.1,208.3,42.3,29.5,165.2 (±43.1),69.8 (±43.1),42.3% (±29.5%)
Smolyan,Female,(85-89),164.2,200,35.8,21.1,1.7,Not Significant,41.3,122.9,205.5,21.8,24.5,164.2 (±41.3),35.8 (±41.3),21.8% (±24.5%)
Smolyan,Female,(90+),101.2,133,31.8,17.6,1.8,Not Significant,34.4,66.8,135.6,31.4,33.3,101.2 (±34.4),31.8 (±34.4),31.4% (±33.3%)
Smolyan,Male,(0-4),0.8,2,1.2,2.5,0.5,Not Significant,5.0,-4.2,5.8,150.0,215.5,0.8 (±5.0),1.2 (±5.0),150.0% (±215.5%)
Smolyan,Male,(10-14),1.8,0,-1.8,1.7,-1.1,Not Significant,3.3,-1.5,5.1,-100.0,0.0,1.8 (±3.3),-1.8 (±3.3),-100.0% (±0.0%)
Smolyan,Male,(15-19),1.0,0,-1.0,1.6,-0.6,Not Significant,3.1,-2.1,4.1,-100.0,0.0,1.0 (±3.1),-1.0 (±3.1),-100.0% (±0.0%)
Smolyan,Male,(20-24),1.8,3,1.2,2.0,0.6,Not Significant,3.9,-2.1,5.7,66.7,114.1,1.8 (±3.9),1.2 (±3.9),66.7% (±114.1%)
Smolyan,Male,(25-29),6.8,1,-5.8,3.7,-1.6,Not Significant,7.2,-0.4,14.0,-85.3,7.6,6.8 (±7.2),-5.8 (±7.2),-85.3% (±7.6%)
Smolyan,Male,(30-34),0.8,6,5.2,3.5,1.5,Not Significant,6.8,-6.0,7.6,650.0,671.1,0.8 (±6.8),5.2 (±6.8),650.0% (±671.1%)
Smolyan,Male,(35-39),5.6,7,1.4,4.7,0.3,Not Significant,9.2,-3.6,14.8,25.0,77.7,5.6 (±9.2),1.4 (±9.2),25.0% (±77.7%)
Smolyan,Male,(40-44),7.6,14,6.4,5.9,1.1,Not Significant,11.5,-3.9,19.1,84.2,110.9,7.6 (±11.5),6.4 (±11.5),84.2% (±110.9%)
Smolyan,Male,(45-49),27.8,27,-0.8,8.0,-0.1,Not Significant,15.7,12.1,43.5,-2.9,35.0,27.8 (±15.7),-0.8 (±15.7),-2.9% (±35.0%)
Smolyan,Male,(5-9),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Smolyan,Male,(50-54),34.8,54,19.2,10.6,1.8,Not Significant,20.7,14.1,55.5,55.2,57.9,34.8 (±20.7),19.2 (±20.7),55.2% (±57.9%)
Smolyan,Male,(55-59),78.4,73,-5.4,13.5,-0.4,Not Significant,26.5,51.9,104.9,-6.9,23.5,78.4 (±26.5),-5.4 (±26.5),-6.9% (±23.5%)
Smolyan,Male,(60-64),98.8,132,33.2,16.9,2.0,Significant Increase,33.1,65.7,131.9,33.6,33.5,98.8 (±33.1),33.2 (±33.1),33.6% (±33.5%)
Smolyan,Male,(65-69),133.0,144,11.0,18.8,0.6,Not Significant,36.9,96.1,169.9,8.3,23.5,133.0 (±36.9),11.0 (±36.9),8.3% (±23.5%)
Smolyan,Male,(70-74),149.4,218,68.6,16.6,4.1,Significant Increase,32.4,117.0,181.8,45.9,26.0,149.4 (±32.4),68.6 (±32.4),45.9% (±26.0%)
Smolyan,Male,(75-79),131.0,195,64.0,21.2,3.0,Significant Increase,41.5,89.5,172.5,48.9,35.9,131.0 (±41.5),64.0 (±41.5),48.9% (±35.9%)
Smolyan,Male,(80-84),118.4,149,30.6,18.5,1.7,Not Significant,36.2,82.2,154.6,25.8,29.4,118.4 (±36.2),30.6 (±36.2),25.8% (±29.4%)
Smolyan,Male,(85-89),101.8,124,22.2,16.5,1.3,Not Significant,32.3,69.5,134.1,21.8,29.3,101.8 (±32.3),22.2 (±32.3),21.8% (±29.3%)
Smolyan,Male,(90+),47.8,52,4.2,10.4,0.4,Not Significant,20.3,27.5,68.1,8.8,32.4,47.8 (±20.3),4.2 (±20.3),8.8% (±32.4%)
Smolyan,Total,(0-4),-0.6,6,6.6,3.2,2.1,Significant Increase,6.3,-6.9,5.7,-1100.0,-1105.3,-0.6 (±6.3),6.6 (±6.3),-1100.0% (±-1105.3%)
Smolyan,Total,(10-14),2.2,0,-2.2,2.0,-1.1,Not Significant,3.9,-1.7,6.1,-100.0,0.0,2.2 (±3.9),-2.2 (±3.9),-100.0% (±0.0%)
Smolyan,Total,(15-19),0.6,0,-0.6,1.9,-0.3,Not Significant,3.7,-3.1,4.3,-100.0,0.0,0.6 (±3.7),-0.6 (±3.7),-100.0% (±0.0%)
Smolyan,Total,(20-24),0.2,4,3.8,2.5,1.5,Not Significant,4.9,-4.7,5.1,1900.0,1921.6,0.2 (±4.9),3.8 (±4.9),1900.0% (±1921.6%)
Smolyan,Total,(25-29),6.6,2,-4.6,3.9,-1.2,Not Significant,7.7,-1.1,14.3,-69.7,16.3,6.6 (±7.7),-4.6 (±7.7),-69.7% (±16.3%)
Smolyan,Total,(30-34),3.6,9,5.4,4.2,1.3,Not Significant,8.2,-4.6,11.8,150.0,173.7,3.6 (±8.2),5.4 (±8.2),150.0% (±173.7%)
Smolyan,Total,(35-39),9.0,9,0.0,5.9,0.0,Not Significant,11.7,-2.7,20.7,0.0,56.5,9.0 (±11.7),0.0 (±11.7),0.0% (±56.5%)
Smolyan,Total,(40-44),11.8,20,8.2,6.9,1.2,Not Significant,13.4,-1.6,25.2,69.5,90.1,11.8 (±13.4),8.2 (±13.4),69.5% (±90.1%)
Smolyan,Total,(45-49),36.8,44,7.2,9.7,0.7,Not Significant,19.1,17.7,55.9,19.6,40.9,36.8 (±19.1),7.2 (±19.1),19.6% (±40.9%)
Smolyan,Total,(5-9),1.0,0,-1.0,0.7,-1.3,Not Significant,1.5,-0.5,2.5,-100.0,0.0,1.0 (±1.5),-1.0 (±1.5),-100.0% (±0.0%)
Smolyan,Total,(50-54),57.2,76,18.8,12.9,1.5,Not Significant,25.3,31.9,82.5,32.9,40.8,57.2 (±25.3),18.8 (±25.3),32.9% (±40.8%)
Smolyan,Total,(55-59),92.4,103,10.6,15.6,0.7,Not Significant,30.6,61.8,123.0,11.5,27.8,92.4 (±30.6),10.6 (±30.6),11.5% (±27.8%)
Smolyan,Total,(60-64),140.8,174,33.2,20.3,1.6,Not Significant,39.8,101.0,180.6,23.6,27.3,140.8 (±39.8),33.2 (±39.8),23.6% (±27.3%)
Smolyan,Total,(65-69),184.6,249,64.4,22.5,2.9,Significant Increase,44.1,140.5,228.7,34.9,26.0,184.6 (±44.1),64.4 (±44.1),34.9% (±26.0%)
Smolyan,Total,(70-74),234.4,372,137.6,23.1,6.0,Significant Increase,45.3,189.1,279.7,58.7,25.7,234.4 (±45.3),137.6 (±45.3),58.7% (±25.7%)
Smolyan,Total,(75-79),239.8,369,129.2,29.0,4.5,Significant Increase,56.8,183.0,296.6,53.9,29.5,239.8 (±56.8),129.2 (±56.8),53.9% (±29.5%)
Smolyan,Total,(80-84),283.6,384,100.4,27.1,3.7,Significant Increase,53.1,230.5,336.7,35.4,21.4,283.6 (±53.1),100.4 (±53.1),35.4% (±21.4%)
Smolyan,Total,(85-89),266.0,324,58.0,28.5,2.0,Significant Increase,55.9,210.1,321.9,21.8,21.1,266.0 (±55.9),58.0 (±55.9),21.8% (±21.1%)
Smolyan,Total,(90+),149.0,185,36.0,21.0,1.7,Not Significant,41.1,107.9,190.1,24.2,26.9,149.0 (±41.1),36.0 (±41.1),24.2% (±26.9%)
Sofia,Female,(0-4),6.8,8,1.2,4.7,0.3,Not Significant,9.2,-2.4,16.0,17.6,67.6,6.8 (±9.2),1.2 (±9.2),17.6% (±67.6%)
Sofia,Female,(10-14),3.6,0,-3.6,2.1,-1.7,Not Significant,4.1,-0.5,7.7,-100.0,0.0,3.6 (±4.1),-3.6 (±4.1),-100.0% (±0.0%)
Sofia,Female,(15-19),2.6,3,0.4,1.7,0.2,Not Significant,3.3,-0.7,5.9,15.4,64.6,2.6 (±3.3),0.4 (±3.3),15.4% (±64.6%)
Sofia,Female,(20-24),-2.0,1,3.0,1.8,1.7,Not Significant,3.6,-5.6,1.6,-150.0,-112.5,-2.0 (±3.6),3.0 (±3.6),-150.0% (±-112.5%)
Sofia,Female,(25-29),2.4,5,2.6,2.1,1.3,Not Significant,4.0,-1.6,6.4,108.3,130.2,2.4 (±4.0),2.6 (±4.0),108.3% (±130.2%)
Sofia,Female,(30-34),2.0,7,5.0,3.8,1.3,Not Significant,7.5,-5.5,9.5,250.0,276.3,2.0 (±7.5),5.0 (±7.5),250.0% (±276.3%)
Sofia,Female,(35-39),7.0,11,4.0,4.9,0.8,Not Significant,9.6,-2.6,16.6,57.1,90.8,7.0 (±9.6),4.0 (±9.6),57.1% (±90.8%)
Sofia,Female,(40-44),16.6,20,3.4,6.3,0.5,Not Significant,12.4,4.2,29.0,20.5,51.5,16.6 (±12.4),3.4 (±12.4),20.5% (±51.5%)
Sofia,Female,(45-49),24.2,36,11.8,8.9,1.3,Not Significant,17.5,6.7,41.7,48.8,62.5,24.2 (±17.5),11.8 (±17.5),48.8% (±62.5%)
Sofia,Female,(5-9),-0.0,1,1.0,1.1,0.9,Not Significant,2.1,-2.1,2.1,-83092244047526.1,-83092244047473.7,-0.0 (±2.1),1.0 (±2.1),-83092244047526.1% (±-83092244047473.7%)
Sofia,Female,(50-54),30.6,71,40.4,10.4,3.9,Significant Increase,20.4,10.2,51.0,132.0,92.8,30.6 (±20.4),40.4 (±20.4),132.0% (±92.8%)
Sofia,Female,(55-59),72.0,74,2.0,15.1,0.1,Not Significant,29.7,42.3,101.7,2.8,30.0,72.0 (±29.7),2.0 (±29.7),2.8% (±30.0%)
Sofia,Female,(60-64),87.6,150,62.4,15.2,4.1,Significant Increase,29.7,57.9,117.3,71.2,43.3,87.6 (±29.7),62.4 (±29.7),71.2% (±43.3%)
Sofia,Female,(65-69),139.4,224,84.6,20.5,4.1,Significant Increase,40.2,99.2,179.6,60.7,36.0,139.4 (±40.2),84.6 (±40.2),60.7% (±36.0%)
Sofia,Female,(70-74),250.8,380,129.2,24.7,5.2,Significant Increase,48.4,202.4,299.2,51.5,24.5,250.8 (±48.4),129.2 (±48.4),51.5% (±24.5%)
Sofia,Female,(75-79),253.6,414,160.4,30.1,5.3,Significant Increase,59.0,194.6,312.6,63.2,30.8,253.6 (±59.0),160.4 (±59.0),63.2% (±30.8%)
Sofia,Female,(80-84),359.8,507,147.2,33.8,4.4,Significant Increase,66.3,293.5,426.1,40.9,21.9,359.8 (±66.3),147.2 (±66.3),40.9% (±21.9%)
Sofia,Female,(85-89),439.4,513,73.6,37.1,2.0,Significant Increase,72.7,366.7,512.1,16.8,16.6,439.4 (±72.7),73.6 (±72.7),16.8% (±16.6%)
Sofia,Female,(90+),263.6,341,77.4,25.8,3.0,Significant Increase,50.7,212.9,314.3,29.4,20.9,263.6 (±50.7),77.4 (±50.7),29.4% (±20.9%)
Sofia,Male,(0-4),4.2,6,1.8,5.2,0.3,Not Significant,10.3,-6.1,14.5,42.9,101.5,4.2 (±10.3),1.8 (±10.3),42.9% (±101.5%)
Sofia,Male,(10-14),2.2,1,-1.2,1.7,-0.7,Not Significant,3.3,-1.1,5.5,-54.5,27.3,2.2 (±3.3),-1.2 (±3.3),-54.5% (±27.3%)
Sofia,Male,(15-19),3.0,4,1.0,3.9,0.3,Not Significant,7.6,-4.6,10.6,33.3,95.6,3.0 (±7.6),1.0 (±7.6),33.3% (±95.6%)
Sofia,Male,(20-24),12.0,7,-5.0,3.3,-1.5,Not Significant,6.5,5.5,18.5,-41.7,20.5,12.0 (±6.5),-5.0 (±6.5),-41.7% (±20.5%)
Sofia,Male,(25-29),11.2,9,-2.2,5.6,-0.4,Not Significant,10.9,0.3,22.1,-19.6,39.7,11.2 (±10.9),-2.2 (±10.9),-19.6% (±39.7%)
Sofia,Male,(30-34),8.6,14,5.4,6.5,0.8,Not Significant,12.7,-4.1,21.3,62.8,97.1,8.6 (±12.7),5.4 (±12.7),62.8% (±97.1%)
Sofia,Male,(35-39),20.4,23,2.6,7.5,0.3,Not Significant,14.7,5.7,35.1,12.7,47.2,20.4 (±14.7),2.6 (±14.7),12.7% (±47.2%)
Sofia,Male,(40-44),38.0,56,18.0,10.5,1.7,Not Significant,20.5,17.5,58.5,47.4,51.7,38.0 (±20.5),18.0 (±20.5),47.4% (±51.7%)
Sofia,Male,(45-49),56.8,78,21.2,12.1,1.7,Not Significant,23.8,33.0,80.6,37.3,40.5,56.8 (±23.8),21.2 (±23.8),37.3% (±40.5%)
Sofia,Male,(5-9),-1.0,1,2.0,1.7,1.2,Not Significant,3.3,-4.3,2.3,-200.0,-143.5,-1.0 (±3.3),2.0 (±3.3),-200.0% (±-143.5%)
Sofia,Male,(50-54),90.6,125,34.4,16.6,2.1,Significant Increase,32.5,58.1,123.1,38.0,36.5,90.6 (±32.5),34.4 (±32.5),38.0% (±36.5%)
Sofia,Male,(55-59),123.6,195,71.4,19.9,3.6,Significant Increase,38.9,84.7,162.5,57.8,37.8,123.6 (±38.9),71.4 (±38.9),57.8% (±37.8%)
Sofia,Male,(60-64),228.2,287,58.8,25.6,2.3,Significant Increase,50.2,178.0,278.4,25.8,22.7,228.2 (±50.2),58.8 (±50.2),25.8% (±22.7%)
Sofia,Male,(65-69),278.4,388,109.6,28.3,3.9,Significant Increase,55.5,222.9,333.9,39.4,23.2,278.4 (±55.5),109.6 (±55.5),39.4% (±23.2%)
Sofia,Male,(70-74),410.8,544,133.2,29.9,4.5,Significant Increase,58.6,352.2,469.4,32.4,16.5,410.8 (±58.6),133.2 (±58.6),32.4% (±16.5%)
Sofia,Male,(75-79),268.8,458,189.2,30.4,6.2,Significant Increase,59.5,209.3,328.3,70.4,30.9,268.8 (±59.5),189.2 (±59.5),70.4% (±30.9%)
Sofia,Male,(80-84),303.6,431,127.4,30.5,4.2,Significant Increase,59.8,243.8,363.4,42.0,23.4,303.6 (±59.8),127.4 (±59.8),42.0% (±23.4%)
Sofia,Male,(85-89),286.4,356,69.6,26.4,2.6,Significant Increase,51.7,234.7,338.1,24.3,19.0,286.4 (±51.7),69.6 (±51.7),24.3% (±19.0%)
Sofia,Male,(90+),136.2,157,20.8,18.8,1.1,Not Significant,36.9,99.3,173.1,15.3,24.6,136.2 (±36.9),20.8 (±36.9),15.3% (±24.6%)
Sofia,Total,(0-4),11.0,14,3.0,7.1,0.4,Not Significant,14.0,-3.0,25.0,27.3,71.3,11.0 (±14.0),3.0 (±14.0),27.3% (±71.3%)
Sofia,Total,(10-14),5.8,1,-4.8,2.6,-1.9,Not Significant,5.1,0.7,10.9,-82.8,8.0,5.8 (±5.1),-4.8 (±5.1),-82.8% (±8.0%)
Sofia,Total,(15-19),5.6,7,1.4,4.1,0.3,Not Significant,8.1,-2.5,13.7,25.0,73.9,5.6 (±8.1),1.4 (±8.1),25.0% (±73.9%)
Sofia,Total,(20-24),10.0,8,-2.0,3.9,-0.5,Not Significant,7.6,2.4,17.6,-20.0,34.5,10.0 (±7.6),-2.0 (±7.6),-20.0% (±34.5%)
Sofia,Total,(25-29),13.6,14,0.4,5.8,0.1,Not Significant,11.3,2.3,24.9,2.9,46.7,13.6 (±11.3),0.4 (±11.3),2.9% (±46.7%)
Sofia,Total,(30-34),10.6,21,10.4,7.6,1.4,Not Significant,14.9,-4.3,25.5,98.1,115.7,10.6 (±14.9),10.4 (±14.9),98.1% (±115.7%)
Sofia,Total,(35-39),27.4,34,6.6,8.9,0.7,Not Significant,17.4,10.0,44.8,24.1,48.2,27.4 (±17.4),6.6 (±17.4),24.1% (±48.2%)
Sofia,Total,(40-44),54.6,76,21.4,12.5,1.7,Not Significant,24.5,30.1,79.1,39.2,43.1,54.6 (±24.5),21.4 (±24.5),39.2% (±43.1%)
Sofia,Total,(45-49),81.0,114,33.0,15.1,2.2,Significant Increase,29.6,51.4,110.6,40.7,37.6,81.0 (±29.6),33.0 (±29.6),40.7% (±37.6%)
Sofia,Total,(5-9),-1.0,2,3.0,2.0,1.5,Not Significant,3.9,-4.9,2.9,-300.0,-269.0,-1.0 (±3.9),3.0 (±3.9),-300.0% (±-269.0%)
